638127140534226944,"(u""Dollar Theatre\n\nIt's Sunday night, what else am I gonna do? Anyone wanna see Magic Mike XXL with me?\n Ha!"", '1')"
637358551292346368,"(u'@adam_wadey remind her she was dancing to AC/DC last Sat night...', '0')"
630912035967094784,"(u'Update to last story - UFC 194 will be December 12 at MGM Grand Garden Arena with Jose Aldo vs. Conor McGregor http://t.co/4T8nNEkZXe', '1')"
639537323995074560,"(u'@DIRECTVService that Lexus commercial froze up my sat box AGAIN. What is going on? http://t.co/pc5PzZSV25', '0')"
635716786936221696,"(u'""Papa you need a hat"" thus said one of Federer\'s twin girls.......congrats again for winning Cinci for the 7th time @rogerfederer', '1')"
640447916696473600,"(u'@rosequartz0518 @_claudiaw Beep beep...! Yep, Murray and Federer into the top 16. Phew! :) See you tomorrow!', '1')"
633594289029808128,"(u'@Microsoft Heard you are a software company. Why then is most of your software so bad that it has to be replaced by 3rd party apps?', '-2')"
639198618168229889,"(u""Congrats to my wife Kerry. Her published novel, Just a Drop of Water, is celebrating it's 1st B-Day.  Check it out. https://t.co/Db68q8top8"", '2')"
641589992238776320,"(u""'unique mark patterns made by the oil of the fingertip on the glass of the iPhone screen when using different apps' https://t.co/9ol8o1Mand"", '1')"
637889764113416192,"(u""'They say the sun shines for all,But in some people world, it never shine at all' Bob Marley. http://t.co/JrlSQ18ls2"", '0')"
637658511640535040,"(u'""We make a million of beats, cause our stories is deep. And fuck tomorrow, as long as the night before was sweet."" - Jay-Z', '1')"
640933810616582144,"(u'Messi and Ronaldo please, but it seems we will be stuck with the duds that let us all down on Friday.  https://t.co/ftu8tveLku', '1')"
639506950548418560,"(u""See more from Kathy Goetz on IBM's Watson at the LSA Conference on November 4th and 5th | http://t.co/1UWKOUDswZ"", '0')"
627837078152286208,"(u'Update: Mom does not appreciate Jay-Z. We have now moved on to bumpin old school Taylor Swift. Nearing the 5th hour.', '0')"
631859151535149056,"(u'Samsung unveils the Galaxy Note 5 and Galaxy S6 edge+: On Thursday, August 13, Samsung officially u... http://t.co/aaqeyfcP5q #Jailbreak', '0')"
630275851586658304,"(u'Prince confirmed that he and Jay-Z will release an album September 7. #PaisleyPark \n#Minneapolis', '0')"
633328080505991168,"(u'Might have something to do with Jurassic World having the 3rd biggest box office takings of all time.', '1')"
634814181334773760,"(u'""In 2015 Forbes ranked Nestle as the 30th largest public company in the world, ahead of Google, BP, IBM, and... http://t.co/BubBB211lo', '0')"
641488560437260288,"(u""@pedstrom Not sure what you mean. Continuity doesn't require a separate 3rd device (Watch) for two (other) iOS devices to pair and share."", '1')"
632189339682869248,"(u""@BBC6Music can you pretty please help me with the name of the Bob Marley track Kate Tempest played on Sunday? Can't stop thinking about it!"", '1')"
634770665103564801,"(u'That Galaxy Note 5 looking like it could be future bae in November when I upgrade.', '1')"
641568168880640001,"(u'@normanisnachos I may or may not have searched it up on google', '1')"
640424079875375104,"(u'The game 1st album 1 song he say he rap like Eazy-E then Nas then 50 cent then dr Dre then Jay-Z then Eazy-E again then like his dead bro', '1')"
634859348683059200,"(u'@alyssa_d_ewing my Friday night is spent watching Game Of Thrones with dad... Haha', '1')"
641488489981288448,"(u""You're all getting ready for your first day of school while I'm packing up to sleep outside for Justin's show Thursday morning"", '1')"
629476089837002752,"(u""I couldn't go to MetLife so I'm going to a concert on the beach tomorrow lol\n#MTVHottest One Direction"", '0')"
631911895763689473,"(u'Would it be wrong to watch Magic Mike XXL for a 2nd time?', '1')"
641039138997829632,"(u'May no woman hook me the way Karrueche has hooked Chris Brown in Jesus name.', '0')"
640257474071785477,"(u""All I want for my birthday tomorrow is to go see Jurassic World again. That's literally the only thing I want."", '2')"
629051270528172032,"(u'i wish you was at MetLife:( https://t.co/pmy4uNecTI', '1')"
636511599356940288,"(u'Erdogan rates call counter says this was his first since April 25 and the 2nd one since he met Cenbank Gov. Basci March 12.', '0')"
637282857002659841,"(u'One of the Worlds biggest icons David Beckham dined @TattuMCR in @Spinningfields this Wednesday #Manchester #Beckham http://t.co/QZNRpD4WZt', '1')"
640350721683099648,"(u'Winner of the Apple Watch will be chosen @ 5pm at Pompton Day tomorrow! Get your chance to win for only $2!', '0')"
641416176304680960,"(u'@Dennisd1971 if you are using an iPhone or iPad you may not be able to view it their youtube app.  Try on your computer.', '0')"
640648970134507520,"(u'Had dinner with David Beckham tonight. Pretty good way to end my last Sunday in London.', '1')"
641523673267109888,"(u'@callumringer_ @EDP24 And just wait for the BBC partnership to kick in. May as well rename Eastern Tory Policies now', '0')"
641231503221854208,"(u""Revealed: Arsenal's most injured XI, four players still in the squad http://t.co/swr9yitD4O via @MetroUK"", '1')"
634869623075303424,"(u""@GoldenBrookss @hab4lyf73  Right now, don't have any for the weekend. By Tuesday heading to AC/DC concert and then NYC!"", '2')"
632812442012090368,"(u""What does one do when you're up late bored on a Saturday night? Watch Jurassic Park"", '1')"
640220488019521536,"(u'http://t.co/xdiii1c0MQ British council chiefs want more public srvcs resources from David Cameron for more refugees #cdnpoli #refugeecrisis', '0')"
633718760839487489,"(u'#LinuxCon attendees, join IBM in the Cedar Room in 15 minutes for a ""Linux Without Limits"" meetup (includes lunch): http://t.co/q5XYwe8Bkd', '1')"
641547994064523265,"(u""Armed with the tools of power &amp; intimidation Harper is trying to steal our country. \nOn October 19th, armed with pencils LET'S TAKE IT BACK."", '-1')"
641378313903050752,"(u'Well done @mrdrk99. And great job with Justin winning the 18s doubles. https://t.co/nK9nkfH03u', '1')"
641648591279378433,"(u'Congratulations to Jessie, for winning the July/August challenge! A $250.00 gift card to Amazon! Great job Jessie!!! http://t.co/GN5ZeuWjD7', '1')"
638231219528794113,"(u'Darel from IHOP, may I have some pancakes with bacon. Eggs fried', '0')"
641054965612576768,"(u'@X_xHarley_Quinn So cool! And earlier in my morning, i watched the 1st Harry Potter movie', '2')"
641629569074630656,"(u""the new iPhone gets announced today... that's really all that matters, happy wednesday every1"", '1')"
641625811699679233,"(u""@PurpleRaison @yvonnebambrick @UofT Come and get a free copy tomorrow Thursday at Wilcox and St. George. Sorry, can't fit it in the Iphone."", '0')"
641394457871536129,"(u""@_tomcc Amazon released it on Friday. It doesn't have in game music though. Is it suppose to?"", '0')"
641635160526594048,"(u'Looking forward to the #AppleEvent today. It will make for interesting 4th Quarter results w/ an upgrade to the iPhone, iPad, and Apple TV', '1')"
629436840928391168,"(u'Personally thought Bobby Jindal won that debate, with Carly Fiorina as a close 2nd', '1')"
640771323342405632,"(u'@SaneCanophilis -- tomorrow."" Hannibal squeezed half the contents across his lover\'s burning cheeks.', '0')"
641565665388855296,"(u'@MrsCollyO Happy birthday!! Have a top day. And hope Everton batter Chelsea on Saturday for you haha! x', '1')"
640029554015236096,"(u'@FrshBakedDisney if you guys will be in Disneyland tomorrow, can you check out Pooh corner please? I would really appreciate it! :)', '1')"
640458572422377472,"(u'Angela Merkel: Europe as a whole must help with refugees - video  (via @NewsfusionApps #World #News) http://t.co/9G3heT8DZd', '1')"
630109141751611392,"(u'The Mariah Carey &amp; Justin Bieber Collaboration Why You Mad Is HERE! Listen!: How exciting!\nOn Saturday, the Mariah Carey and Justin B...', '2')"
641469128990191616,"(u""And Argentina say Messi does nothing for the national team??! That goal was just magical Messi time as usual, c'mon! XD"", '1')"
633522908548075520,"(u""@THansarayli @BojanBB an Erdogan hater wouldn't be an AKP voter in the 1st place. Especially when Erdogan is out of the party now."", '-1')"
638671645943693313,"(u'Personality conflicts may have led to three top Jeb Bush fundraisers leaving the campaign, but they are still working with the former', '0')"
640167811357126656,"(u'#AnDy_x9 Revised Expectations for Arsenal After 1st Month of Season: At the outset of the 2015/16 sea... http://t.co/hmUkBJn1YG #AnDy_x9', '0')"
641648153842839552,"(u'Here\'s the AM message form PFBC this Sunday for those away for Labor Day...""Web of Lies"" in Acts 5:6-11 https://t.co/qjZjRxlNHV via @YouTube', '1')"
638209440785805312,"(u'Tonight I spent 20 minutes looking for someone with Amazon Prime so I could order a Ouija board for Friday without my mom finding out #adult', '1')"
640897533796028416,"(u""Halcyon The Sun will be performing on Sept 12 at the Bentley's Back to School Bash.  Check out their album, Two... http://t.co/5q89RhVVzH"", '1')"
629379172553502720,"(u'Sigh, my Apple Watch just informed me ""TIME TO STAND"" literally right after I sat down after walking to get a cup of coffee.', '0')"
638478279633059840,"(u""So De Gea will be just like the Barca situation, can't play but is basically at the club because he should leave when January comes"", '0')"
640593564234219520,"(u""@S_T_O_P_TERROR @AnneBayefsky But remember, Erdogan is Obama's BFF. 1st foreign leader he called when elected."", '-1')"
640829523227906049,"(u'Northern Ireland 1-0 England: The night Windsor Park blew David Beckham away: In the aftermath maybe, just may... http://t.co/qIycK0TXLU', '1')"
626007819418898432,"(u'#tech Confirmed: Galaxy Note 5 Unpacked event set for August 13th: Rumors about the Galaxy Note 5 launch... http://t.co/5OJx0QngvB #news', '1')"
637599197752098817,"(u'Fly on the Wall [Remaster] by AC/DC (CD, Jul-2003, Epic (USA)) http://t.co/0Ufz1Lv0x2 #music http://t.co/limP2KUfbU', '0')"
640385851034238976,"(u'To anyone that is going to digi tomorrow can you please tell nash that i love him... Please', '2')"
626105536610738176,"(u'Erdogan called on Tuesday for parliament to lift the immunity from prosecution of lawmakers from the Kurdish party  https://t.co/b4xFGXdcn0', '0')"
641615165260038145,"(u""@chingucha no it'll launch with the new iPhone = on next friday not even coming friday because pre-orders"", '0')"
640918530041507840,"(u""I'm gunna look exactly like madonna tomorrow at the fashion show"", '1')"
639956675865276418,"(u""Just used a colon. Holy Punctuation, Batman. It's nearly half-one in the morning. Sleepy Saturday."", '1')"
640062498176139264,"(u'I may have to pull out my Oldskool iPod and just blast some Tupac from my TV this morning #RIP', '0')"
620566346045235200,"(u""Conor McGregor will be serenaded into the Octagon by Sinead O'Connor on Saturday night. The Dubliner takes on Chad Mendes for the UFC's"", '1')"
641284529982959616,"(u""@mwVme we've got a 2nd gen roku and really enjoy it. same here with Netflix and Amazon Prime"", '1')"
641597582880301056,"(u'In an unprecedented move, Apple is supporting streaming of today\'s event on ""a PC with Microsoft Edge on Windows 10"" http://t.co/ptAKXrcYmO', '1')"
641537106511204352,"(u'Messi has registered back-to-back hat-tricks (3+ goals) for Barcelona for the 3rd time in his career', '1')"
641277906367475712,"(u""We have Kerry for @CYPNNorthampton with us tonight at Tuesday club playing Kerry's special game"", '1')"
629683533091610624,"(u'@ericchurchmusic Eric Church has to play Springsteen, Chattanooga style when he hits Ford Field in Detroit Aug 22nd!', '1')"
641428032587231232,"(u'Yes I backup with Google and Dropbox.  https://t.co/PJQXXF7UtU', '1')"
640630184727703552,"(u""She's really funny. In that 5th Harry Potter book I could not stop laughing the whole way through it. https://t.co/FITYKxkIch"", '1')"
638799512996286464,"(u'""It\'s Grateful Dead night at the stadium tomorrow. I don\'t think anybody\'s grateful for that."" -Mike Shannon #MoonMan', '-1')"
641462690272124929,"(u""After 5 days of going out this past Labor Day weekend... I'm literally relaxing this whole week and not going out until Saturday."", '1')"
624506164496216064,"(u'Slavoj Zizek: How Alexis Tsipras and Syriza Outmaneuvered Angela Merkel and the Eurocrats (In These Times, Jul 23) http://t.co/enTw95Vvwz', '0')"
640202303169957888,"(u'@MyrandaNykole_ you still down for Disneyland on Friday?', '1')"
634594614335246336,"(u'@HunterGBaseball @Dan_OMara To whom it may concern I ate a bunch of cashew ice cream while watching Game of Thrones.', '1')"
641478184568029184,"(u'British press spin the truth to claim Arsenal and Man City have made moves to sign Isco this January http://t.co/CVruBLkxzr', '0')"
629360979135078402,"(u'@Tesco Yes cheers Joel, thanks for your help. Tickets ordered, we will get to see Jurassic World before the kids return on Sunday!', '1')"
641633680390275073,"(u""Also keep in mind that due to Labor Day we did not have a Monday shipment. Monday orders will go out with today's instead."", '1')"
641345456740503553,"(u'So excited to see what #Apple announces! My wish - a huge iPad that I can draw on with a stylus http://t.co/FeTK7rajmb @WIRED #tech', '1')"
629152247608311808,"(u'Bobby Jindal does push-ups before Republican debate: Washington, Aug 6 : Bobby Jindal may not have made the cu... http://t.co/jGbYW9hDlS', '0')"
641422906682175489,"(u""@Dan_Walsh18 c'mon bruh, you watch Chelsea every week you aren't actually gonna tell me that Oscar works harder due to tackles are you?"", '0')"
626582122938146817,"(u""Can you believe tomorrow is opening night? Who's going to see Eric Church?? #ascend https://t.co/SndaV0W7ec"", '1')"
626309703841284096,"(u'David Beckham just scored a really big assist. In Tuesday\'s debut of the Good Samaritan show ""Knock Knock: Live"" on Fox, the soccer great', '1')"
631490996505710592,"(u'I really want the Kurt Cobain album coming out in November', '1')"
641242222629920768,"(u'Arsenal fans need to cheer Giroud on Saturday at the Emirate. This is his true home. #arsenal #COYG', '1')"
